Account_ID,Customer_ID,Product_Type,Disbursement_Date,Loan_Amount,Tenure_Months,Interest_Rate,EMI_Amount,Outstanding_Balance,Months_On_Book,EMIs_Due,EMIs_Paid,Current_DPD,DPD_Bucket,Customer_Age,Gender,Monthly_Income,Employment_Type,Employment_Years,City,Residence_Type,Marital_Status,Dependents,Bureau_Score,Total_Trade_Lines,Active_Accounts,Delinquent_Accounts,Credit_Utilization_Pct,Enquiries_Last_3M,Enquiries_Last_6M,Enquiries_Last_12M,Worst_DPD_Last_12M,Written_Off_Accounts,Collection_Calls,PTP_Count,PTP_Kept,Bounce_Count
LN2024004026,CUS0004026,Consumer Durable,2024-02-27,2100.0,9,12.03,245.0,420.0,12,9,9,0,Current,50,Female,4000,Salaried,1.0,Riyadh,Rented,Married,1,684,9,6,0,38.7,2,2,4,0,0,0,0,0,0
LN2024004027,CUS0004027,Consumer Durable,2024-05-22,2500.0,12,3.24,212.0,1166.67,9,9,6,90,61-90 DPD,36,Female,4000,Self-Employed,0.6,Riyadh,Family,Married,0,634,8,5,0,42.8,1,2,4,0,0,8,3,1,1
LN2024004028,CUS0004028,Auto Loan,2023-11-02,91400.0,36,13.49,3101.0,28029.33,15,15,13,40,31-60 DPD,39,Male,30398,Self-Employed,5.8,Riyadh,Owned,Married,0,637,10,5,0,27.3,2,3,3,60,0,5,0,0,0
LN2024004029,CUS0004029,Consumer Durable,2024-12-13,13100.0,12,5.52,1125.0,13100.0,2,2,0,58,31-60 DPD,57,Male,4000,Business Owner,1.2,Riyadh,Company Provided,Married,5,524,7,5,1,55.7,1,1,1,30,0,6,1,0,0
LN2024004030,CUS0004030,Credit Card,2024-03-24,17800.0,24,27.57,973.0,3560.0,11,11,11,0,Current,44,Male,8355,Salaried,0.9,Makkah,Owned,Married,3,681,4,2,1,36.9,0,1,4,30,0,0,0,0,0
LN2024004031,CUS0004031,Consumer Durable,2024-12-31,3800.0,6,16.56,664.0,2280.0,2,2,1,26,1-30 DPD,57,Male,4000,Salaried,1.0,Tabuk,Family,Single,2,651,4,2,0,54.1,0,0,2,0,0,1,0,0,0
LN2024004032,CUS0004032,Consumer Durable,2023-08-28,7600.0,12,19.57,702.0,1520.0,18,12,12,0,Current,33,Male,4000,Business Owner,0.5,Makkah,Company Provided,Married,2,711,4,2,1,35.1,1,2,2,0,0,0,0,0,0
LN2024004033,CUS0004033,Auto Loan,2024-04-24,33400.0,24,17.92,1666.0,6680.0,10,10,10,0,Current,36,Male,8632,Salaried,14.2,Riyadh,Family,Single,0,673,3,2,0,49.5,2,2,2,0,0,0,0,0,0
LN2024004034,CUS0004034,Personal Loan,2023-08-16,24900.0,48,19.33,749.0,4980.0,18,18,18,0,Current,44,Male,4999,Government,5.1,Jeddah,Company Provided,Divorced,5,659,6,4,1,42.3,2,3,5,0,0,0,0,0,0
LN2024004035,CUS0004035,Personal Loan,2024-06-10,21000.0,24,20.41,1073.0,4200.0,8,8,8,0,Current,41,Female,7180,Self-Employed,0.6,Khobar,Family,Single,1,764,3,2,0,40.3,1,2,4,0,0,0,0,0,0
LN2024004036,CUS0004036,Personal Loan,2024-11-23,18100.0,12,25.94,1729.0,3620.0,3,3,3,0,Current,37,Female,5119,Salaried,1.0,Riyadh,Owned,Married,2,635,9,8,0,31.9,0,1,3,0,0,0,0,0,0
LN2024004037,CUS0004037,Credit Card,2024-09-04,6700.0,12,26.57,642.0,1340.0,5,5,5,0,Current,49,Female,4000,Government,4.4,Madinah,Rented,Married,1,551,6,4,0,57.0,0,0,1,0,0,0,0,0,0
LN2024004038,CUS0004038,Personal Loan,2023-11-22,55600.0,12,25.15,5289.0,11120.0,15,12,12,0,Current,52,Male,14994,Salaried,1.5,Riyadh,Rented,Single,3,537,8,6,1,75.3,1,2,6,60,0,0,0,0,0
LN2024004039,CUS0004039,Personal Loan,2024-02-07,21800.0,24,24.47,1158.0,4360.0,12,12,12,0,Current,43,Male,9720,Government,9.3,Tabuk,Rented,Single,0,624,5,4,1,68.1,1,1,2,60,0,0,0,0,0
LN2024004040,CUS0004040,Personal Loan,2024-08-10,20400.0,12,18.72,1877.0,4080.0,6,6,6,0,Current,45,Male,9955,Salaried,10.3,Madinah,Owned,Single,2,662,5,3,0,35.3,0,0,0,30,0,0,0,0,0
LN2024004041,CUS0004041,Consumer Durable,2024-12-11,4500.0,12,10.99,398.0,2700.0,2,2,1,26,1-30 DPD,38,Male,4000,Self-Employed,2.3,Jeddah,Owned,Single,0,576,7,3,0,73.0,1,1,3,60,0,5,0,0,0
LN2024004042,CUS0004042,Personal Loan,2023-08-22,34000.0,36,21.01,1281.0,6800.0,18,18,18,0,Current,51,Male,8692,Business Owner,1.9,Khobar,Rented,Married,3,718,7,5,0,11.2,1,2,3,0,0,0,0,0,0
LN2024004043,CUS0004043,Gold Loan,2023-10-07,13200.0,12,15.96,1197.0,4400.0,16,12,10,55,31-60 DPD,45,Female,4000,Business Owner,2.9,Dammam,Owned,Married,0,700,7,5,1,42.0,2,3,5,0,0,7,2,2,1
LN2024004044,CUS0004044,Gold Loan,2024-03-04,5600.0,18,17.82,357.0,1527.27,11,11,10,7,1-30 DPD,43,Female,4000,Salaried,3.1,Riyadh,Rented,Single,3,700,7,4,1,20.3,3,7,8,0,0,0,0,0,1
LN2024004045,CUS0004045,Personal Loan,2024-03-27,18500.0,24,21.93,959.0,3700.0,11,11,11,0,Current,37,Male,4420,Business Owner,14.0,Riyadh,Owned,Married,2,658,7,3,1,23.5,1,1,1,0,0,0,0,0,0
LN2024004046,CUS0004046,Personal Loan,2024-10-15,44900.0,24,21.88,2327.0,8980.0,4,4,4,0,Current,35,Female,19529,Government,0.7,Other,Owned,Single,0,741,13,9,0,39.4,0,0,0,0,0,0,0,0,0
LN2024004047,CUS0004047,Gold Loan,2024-01-23,18200.0,12,15.96,1651.0,3640.0,13,12,12,0,Current,37,Male,8645,Business Owner,2.9,Madinah,Rented,Married,0,545,6,4,0,51.9,3,3,5,0,0,0,0,0,0
LN2024004048,CUS0004048,Personal Loan,2024-01-24,11600.0,24,24.32,615.0,2320.0,13,13,13,0,Current,48,Male,4000,Self-Employed,4.2,Madinah,Owned,Single,0,824,5,3,0,41.0,1,1,3,0,0,0,0,0,0
LN2024004049,CUS0004049,Auto Loan,2024-08-30,26700.0,24,16.0,1307.0,5340.0,6,6,6,0,Current,44,Female,6568,Salaried,2.2,Riyadh,Family,Married,3,795,7,4,1,11.4,1,2,3,0,0,0,0,0,0
LN2024004050,CUS0004050,Consumer Durable,2023-10-02,15400.0,6,22.16,2735.0,3080.0,16,6,6,0,Current,56,Male,4000,Salaried,6.5,Other,Family,Single,0,681,5,2,0,52.1,1,2,3,0,0,0,0,0,0
LN2024004051,CUS0004051,Auto Loan,2024-06-20,30900.0,36,16.3,1091.0,6180.0,8,8,8,0,Current,38,Female,9643,Business Owner,0.5,Riyadh,Company Provided,Married,2,793,4,2,0,53.4,1,1,3,0,0,0,0,0,0
LN2024004052,CUS0004052,Credit Card,2024-12-22,5600.0,12,27.39,539.0,1120.0,2,2,2,0,Current,30,Male,4000,Business Owner,6.1,Makkah,Owned,Married,2,717,6,4,0,20.6,3,3,3,0,0,0,0,0,0
LN2024004053,CUS0004053,Auto Loan,2023-12-16,37300.0,48,12.02,983.0,7460.0,14,14,14,0,Current,31,Male,10636,Salaried,1.1,Dammam,Owned,Single,0,676,6,5,0,33.0,2,3,3,30,0,0,0,0,0
LN2024004054,CUS0004054,Auto Loan,2023-09-10,59700.0,48,13.18,1607.0,11940.0,17,17,17,0,Current,50,Male,25982,Business Owner,5.7,Jeddah,Owned,Single,4,615,8,5,0,46.4,3,5,5,0,1,0,0,0,0
LN2024004055,CUS0004055,Gold Loan,2023-10-05,9200.0,12,17.29,840.0,1840.0,16,12,12,0,Current,37,Male,4000,Government,5.5,Tabuk,Rented,Single,1,722,1,1,0,35.4,2,2,2,0,0,0,0,0,0
LN2024004056,CUS0004056,Auto Loan,2024-05-16,42600.0,48,12.77,1138.0,8520.0,9,9,9,0,Current,35,Male,8564,Self-Employed,2.4,Tabuk,Family,Married,2,578,8,4,0,63.0,1,1,2,0,0,0,0,0,0
LN2024004057,CUS0004057,Personal Loan,2023-09-11,25900.0,24,19.97,1318.0,5180.0,17,17,17,0,Current,49,Male,5457,Salaried,23.1,Jeddah,Rented,Married,2,692,4,2,1,28.2,0,1,1,0,0,0,0,0,0
LN2024004058,CUS0004058,Personal Loan,2024-12-17,15100.0,24,23.6,795.0,3020.0,2,2,2,0,Current,33,Female,5091,Self-Employed,2.5,Makkah,Rented,Married,3,808,6,3,0,8.5,1,1,3,30,0,0,0,0,0
LN2024004059,CUS0004059,Credit Card,2024-06-08,9700.0,12,33.84,964.0,1940.0,8,8,8,0,Current,37,Male,4000,Salaried,0.5,Tabuk,Rented,Single,4,640,5,3,0,50.5,1,4,6,0,0,0,0,0,0
LN2024004060,CUS0004060,Auto Loan,2024-12-12,47100.0,48,16.13,1338.0,9420.0,2,2,2,0,Current,53,Male,10945,Self-Employed,4.9,Makkah,Rented,Single,2,619,5,3,0,73.6,0,1,1,0,0,0,0,0,0
LN2024004061,CUS0004061,Gold Loan,2024-07-23,5600.0,18,13.91,346.0,1120.0,7,7,7,0,Current,29,Male,4000,Salaried,7.8,Jeddah,Company Provided,Married,2,591,9,8,0,45.1,0,1,3,0,0,0,0,0,0
LN2024004062,CUS0004062,Credit Card,2024-07-09,7400.0,18,33.83,530.0,1480.0,7,7,7,0,Current,49,Female,4000,Salaried,15.4,Jeddah,Rented,Single,2,648,10,8,2,47.7,1,3,5,0,0,0,0,0,0
LN2024004063,CUS0004063,Gold Loan,2023-08-11,12800.0,12,16.86,1167.0,2560.0,18,12,12,0,Current,35,Male,4481,Salaried,0.5,Riyadh,Company Provided,Married,4,603,8,4,0,41.5,2,2,3,0,0,0,0,0,0
LN2024004064,CUS0004064,Auto Loan,2024-07-20,31800.0,36,15.12,1104.0,6360.0,7,7,7,0,Current,37,Male,15339,Salaried,1.0,Dammam,Family,Married,4,768,9,4,0,34.9,0,2,4,0,0,0,0,0,0
LN2024004065,CUS0004065,Personal Loan,2024-01-21,21400.0,48,20.17,653.0,6913.85,13,13,11,31,31-60 DPD,41,Male,6125,Self-Employed,8.4,Jeddah,Rented,Married,3,666,9,6,0,49.3,0,1,1,30,0,1,0,0,0
LN2024004066,CUS0004066,Credit Card,2024-01-22,4800.0,24,25.44,257.0,960.0,13,13,13,0,Current,55,Female,4000,Salaried,3.7,Riyadh,Rented,Single,3,676,12,8,0,30.7,2,4,4,0,0,0,0,0,0
LN2024004067,CUS0004067,Auto Loan,2024-06-01,41400.0,36,17.6,1488.0,8280.0,8,8,8,0,Current,33,Female,11393,Business Owner,8.4,Riyadh,Owned,Married,1,749,7,4,0,32.4,0,2,3,0,0,0,0,0,0
LN2024004068,CUS0004068,Credit Card,2024-01-29,8300.0,12,25.57,791.0,1660.0,13,12,12,0,Current,47,Female,4000,Salaried,12.9,Jeddah,Company Provided,Single,2,645,10,7,0,39.5,0,2,5,0,0,0,0,0,0
LN2024004069,CUS0004069,Personal Loan,2024-11-20,27400.0,36,24.9,1088.0,20093.33,3,3,1,53,31-60 DPD,31,Male,6646,Self-Employed,0.5,Makkah,Rented,Married,1,594,8,5,0,64.3,1,1,1,0,1,3,0,0,1
LN2024004070,CUS0004070,Credit Card,2024-01-16,4400.0,24,25.45,236.0,1963.08,13,13,9,99,90+ DPD,28,Male,4000,Self-Employed,4.1,Dammam,Owned,Single,4,710,9,6,0,42.7,0,3,3,0,0,13,0,0,1
LN2024004071,CUS0004071,Personal Loan,2024-06-17,16300.0,18,24.57,1092.0,3260.0,8,8,8,0,Current,39,Male,4408,Salaried,10.6,Riyadh,Owned,Married,1,703,11,8,0,7.2,0,0,1,0,0,0,0,0,0
LN2024004072,CUS0004072,Personal Loan,2024-06-02,18900.0,24,23.11,991.0,3780.0,8,8,8,0,Current,57,Female,7532,Business Owner,6.9,Jeddah,Rented,Divorced,3,755,3,2,0,24.0,1,1,3,0,0,0,0,0,0
LN2024004073,CUS0004073,Personal Loan,2023-10-17,11700.0,24,22.91,612.0,2340.0,16,16,16,0,Current,34,Male,4444,Business Owner,5.1,Tabuk,Owned,Divorced,2,619,5,3,0,43.9,2,2,3,0,0,0,0,0,0
LN2024004074,CUS0004074,Personal Loan,2024-04-02,26100.0,24,24.71,1389.0,5220.0,10,10,10,0,Current,53,Female,8558,Salaried,1.6,Khobar,Owned,Single,4,734,3,1,0,26.3,0,2,6,0,0,0,0,0,0
LN2024004075,CUS0004075,Personal Loan,2024-04-13,13300.0,18,21.51,871.0,2660.0,10,10,10,0,Current,49,Female,6481,Salaried,1.1,Khobar,Family,Single,3,722,5,3,0,34.6,0,0,0,0,0,0,0,0,0
LN2024004076,CUS0004076,Auto Loan,2024-10-05,20000.0,60,15.86,485.0,4000.0,4,4,4,0,Current,29,Female,5645,Government,7.9,Makkah,Family,Married,2,680,3,2,0,32.7,4,4,4,0,0,0,0,0,0
LN2024004077,CUS0004077,Consumer Durable,2023-09-15,3300.0,9,9.94,382.0,660.0,17,9,9,0,Current,48,Female,4000,Salaried,3.1,Madinah,Owned,Married,3,582,15,12,3,42.8,3,3,3,60,0,0,0,0,0
LN2024004078,CUS0004078,Personal Loan,2023-10-19,13400.0,48,23.81,435.0,4020.0,16,16,14,37,31-60 DPD,55,Female,4000,Salaried,6.0,Jeddah,Rented,Single,0,592,7,5,0,57.9,3,4,4,30,0,1,0,0,0
LN2024004079,CUS0004079,Credit Card,2024-11-29,21600.0,12,25.62,2059.0,10080.0,3,3,2,21,1-30 DPD,30,Male,4515,Salaried,15.1,Riyadh,Rented,Married,3,581,10,5,0,80.1,1,1,2,60,0,1,0,0,1
LN2024004080,CUS0004080,Personal Loan,2024-06-10,42300.0,24,24.43,2246.0,8460.0,8,8,8,0,Current,57,Male,18637,Salaried,7.4,Madinah,Rented,Single,2,679,9,5,0,50.8,3,5,5,0,0,0,0,0,0
LN2024004081,CUS0004081,Personal Loan,2024-12-12,24700.0,18,20.45,1605.0,4940.0,2,2,2,0,Current,56,Male,6576,Self-Employed,6.7,Dammam,Family,Single,2,660,6,5,0,31.4,1,2,2,0,0,0,0,0,0
LN2024004082,CUS0004082,Credit Card,2024-01-16,7900.0,12,32.46,780.0,1580.0,13,12,12,0,Current,44,Male,4000,Salaried,6.6,Riyadh,Rented,Married,2,661,4,2,0,33.3,3,4,5,30,0,0,0,0,0
LN2024004083,CUS0004083,Consumer Durable,2024-03-21,6300.0,12,10.12,554.0,1260.0,11,11,11,0,Current,32,Male,4000,Salaried,8.4,Riyadh,Family,Married,3,688,7,4,0,26.8,0,2,3,0,0,0,0,0,0
LN2024004084,CUS0004084,Personal Loan,2024-03-10,17200.0,12,25.25,1637.0,3440.0,11,11,11,0,Current,38,Male,8158,Salaried,5.6,Jeddah,Rented,Single,3,713,8,6,0,43.8,1,2,3,0,0,0,0,0,0
LN2024004085,CUS0004085,Gold Loan,2024-07-08,20400.0,18,12.68,1250.0,8742.86,7,7,5,52,31-60 DPD,30,Male,5221,Salaried,1.5,Jeddah,Owned,Single,2,751,11,8,0,40.6,0,2,2,0,0,4,2,1,1
LN2024004086,CUS0004086,Personal Loan,2024-11-17,18500.0,48,23.27,596.0,3700.0,3,3,3,0,Current,43,Female,4541,Government,2.0,Jeddah,Company Provided,Married,5,647,10,6,0,44.7,0,2,4,30,0,0,0,0,0
LN2024004087,CUS0004087,Personal Loan,2023-12-16,20700.0,18,18.65,1327.0,4140.0,14,14,14,0,Current,33,Male,5263,Salaried,2.9,Riyadh,Family,Married,0,811,8,4,0,12.5,1,2,2,0,1,0,0,0,0
LN2024004088,CUS0004088,Personal Loan,2024-02-28,28300.0,18,19.33,1824.0,5660.0,12,12,12,0,Current,59,Male,6451,Self-Employed,3.2,Dammam,Owned,Married,2,687,6,4,0,33.8,0,1,4,0,0,0,0,0,0
LN2024004089,CUS0004089,Consumer Durable,2024-12-07,2600.0,6,10.72,447.0,520.0,2,2,2,0,Current,52,Male,4000,Salaried,5.8,Riyadh,Rented,Single,1,754,7,3,0,28.6,2,4,4,0,0,0,0,0,0
LN2024004090,CUS0004090,Consumer Durable,2024-02-29,3900.0,12,21.54,364.0,780.0,12,12,12,0,Current,62,Male,4000,Salaried,3.3,Madinah,Rented,Married,4,654,8,6,0,43.2,0,0,3,0,0,0,0,0,0
LN2024004091,CUS0004091,Consumer Durable,2024-03-13,3900.0,6,10.12,669.0,1300.0,11,6,5,3,1-30 DPD,53,Male,4000,Salaried,2.5,Madinah,Rented,Married,0,640,11,8,0,58.1,0,3,3,0,0,1,1,1,0
LN2024004092,CUS0004092,Auto Loan,2024-11-13,31000.0,48,16.53,887.0,6200.0,3,3,3,0,Current,35,Male,12245,Government,0.9,Riyadh,Rented,Single,2,599,7,4,0,61.5,1,2,2,0,0,0,0,0,0
LN2024004093,CUS0004093,Auto Loan,2024-09-14,52700.0,48,17.54,1535.0,10540.0,5,5,5,0,Current,30,Male,14442,Self-Employed,6.8,Riyadh,Rented,Single,5,707,2,1,0,18.8,1,2,2,30,0,0,0,0,0
LN2024004094,CUS0004094,Personal Loan,2024-03-26,24000.0,36,24.71,951.0,4800.0,11,11,11,0,Current,35,Female,6452,Salaried,2.5,Riyadh,Family,Married,4,684,7,6,0,47.4,0,2,5,0,0,0,0,0,0
LN2024004095,CUS0004095,Auto Loan,2023-11-01,83400.0,36,14.31,2863.0,16680.0,15,15,15,0,Current,33,Male,19760,Government,1.4,Madinah,Owned,Divorced,0,690,5,3,0,53.4,2,4,6,0,0,0,0,0,0
LN2024004096,CUS0004096,Personal Loan,2024-07-29,100000.0,24,22.72,5223.0,20000.0,7,7,7,0,Current,41,Female,24513,Self-Employed,7.2,Riyadh,Owned,Married,3,692,5,3,0,57.6,1,1,2,0,0,0,0,0,0
LN2024004097,CUS0004097,Personal Loan,2023-11-16,46400.0,18,18.96,2982.0,9280.0,15,15,15,0,Current,36,Female,11086,Salaried,8.2,Khobar,Owned,Single,1,746,7,4,0,33.9,0,0,0,0,0,0,0,0,0
LN2024004098,CUS0004098,Consumer Durable,2024-01-17,5300.0,9,23.9,649.0,1060.0,13,9,9,0,Current,48,Male,4000,Salaried,21.2,Riyadh,Rented,Married,0,540,6,4,0,68.1,0,1,2,30,0,0,0,0,0
LN2024004099,CUS0004099,Personal Loan,2023-09-04,12900.0,12,20.42,1198.0,2580.0,17,12,12,0,Current,58,Female,4139,Salaried,0.5,Madinah,Owned,Married,5,678,6,5,0,48.3,2,3,5,0,0,0,0,0,0
LN2024004100,CUS0004100,Auto Loan,2024-08-01,26500.0,48,16.28,755.0,8833.33,6,6,5,19,1-30 DPD,49,Female,6696,Business Owner,5.4,Dammam,Family,Married,5,711,12,6,0,23.6,0,0,1,0,0,1,1,0,0
LN2024004101,CUS0004101,Consumer Durable,2024-02-11,5800.0,9,17.61,693.0,1160.0,12,9,9,0,Current,35,Male,4000,Salaried,9.9,Makkah,Owned,Married,5,746,11,8,0,32.3,2,3,3,0,0,0,0,0,0
LN2024004102,CUS0004102,Auto Loan,2024-06-26,28800.0,48,17.11,833.0,8640.0,8,8,7,6,1-30 DPD,51,Male,11629,Business Owner,1.6,Riyadh,Owned,Single,3,639,13,6,0,37.4,1,1,2,30,0,2,0,0,0
LN2024004103,CUS0004103,Personal Loan,2024-08-10,34600.0,18,23.87,2306.0,11533.33,6,6,5,10,1-30 DPD,56,Male,12492,Self-Employed,2.0,Riyadh,Company Provided,Divorced,0,811,7,5,0,19.5,0,1,6,0,0,1,1,0,1
LN2024004104,CUS0004104,Consumer Durable,2024-11-20,5400.0,12,7.86,469.0,1080.0,3,3,3,0,Current,32,Male,4000,Self-Employed,3.5,Madinah,Rented,Married,0,606,11,7,0,63.7,1,3,3,0,0,0,0,0,0
LN2024004105,CUS0004105,Auto Loan,2024-04-15,38700.0,24,12.35,1828.0,10836.0,10,10,9,15,1-30 DPD,32,Male,15102,Salaried,2.8,Makkah,Owned,Married,2,717,5,4,1,28.6,2,3,3,0,0,1,0,0,1
LN2024004106,CUS0004106,Personal Loan,2024-01-25,32400.0,24,19.58,1642.0,16449.23,13,13,8,100,90+ DPD,30,Female,8450,Government,0.5,Riyadh,Owned,Single,2,650,6,3,0,46.5,2,2,2,0,0,13,1,1,3
LN2024004107,CUS0004107,Personal Loan,2024-05-22,10000.0,24,21.99,519.0,2000.0,9,9,9,0,Current,39,Female,4000,Self-Employed,1.4,Riyadh,Owned,Married,3,535,3,1,0,72.2,0,1,1,0,0,0,0,0,0
LN2024004108,CUS0004108,Consumer Durable,2023-08-24,2800.0,9,18.98,336.0,1306.67,18,9,6,86,61-90 DPD,47,Female,4000,Self-Employed,17.0,Madinah,Family,Single,3,590,7,3,0,44.5,0,3,4,0,0,4,3,2,1
LN2024004109,CUS0004109,Gold Loan,2024-06-19,17200.0,18,16.89,1088.0,3440.0,8,8,8,0,Current,25,Female,6171,Self-Employed,12.2,Khobar,Owned,Single,1,623,7,5,1,50.5,0,1,4,30,0,0,0,0,0
LN2024004110,CUS0004110,Personal Loan,2023-10-28,18200.0,24,18.27,911.0,3640.0,16,16,16,0,Current,43,Male,6893,Salaried,1.4,Jeddah,Owned,Married,0,652,8,6,1,27.1,0,0,0,0,0,0,0,0,0
LN2024004111,CUS0004111,Credit Card,2024-10-11,5600.0,24,33.79,324.0,1120.0,4,4,4,0,Current,50,Male,4000,Government,5.0,Jeddah,Owned,Divorced,3,695,10,7,0,40.8,2,2,4,0,0,0,0,0,0
LN2024004112,CUS0004112,Consumer Durable,2024-12-08,2000.0,12,17.66,183.0,400.0,2,2,2,0,Current,41,Male,4000,Government,6.0,Makkah,Owned,Married,3,656,6,3,0,47.6,1,2,4,0,0,0,0,0,0
LN2024004113,CUS0004113,Personal Loan,2023-09-27,27400.0,48,23.89,892.0,5480.0,17,17,17,0,Current,46,Female,6800,Government,8.4,Madinah,Owned,Married,1,779,8,5,0,5.0,0,0,3,0,0,0,0,0,0
LN2024004114,CUS0004114,Credit Card,2024-09-30,10200.0,12,31.24,1001.0,2040.0,5,5,5,0,Current,47,Male,4000,Salaried,7.6,Jeddah,Owned,Married,5,542,6,4,0,46.5,0,1,2,30,0,0,0,0,0
LN2024004115,CUS0004115,Auto Loan,2024-02-05,28900.0,60,16.35,708.0,5780.0,12,12,12,0,Current,54,Female,8478,Government,7.3,Madinah,Owned,Married,2,656,5,3,0,56.1,2,2,3,0,0,0,0,0,0
LN2024004116,CUS0004116,Credit Card,2024-09-11,5200.0,24,25.0,278.0,1040.0,5,5,5,0,Current,29,Female,4000,Salaried,5.9,Riyadh,Rented,Married,0,723,6,4,0,30.6,4,6,8,0,0,0,0,0,0
LN2024004117,CUS0004117,Personal Loan,2023-11-28,44300.0,24,18.68,2226.0,13585.33,15,15,13,51,31-60 DPD,43,Male,19776,Salaried,0.6,Tabuk,Family,Married,2,679,5,3,0,50.2,0,0,1,0,1,3,2,1,1
LN2024004118,CUS0004118,Auto Loan,2024-02-13,20000.0,48,15.78,565.0,4000.0,12,12,12,0,Current,33,Female,5203,Business Owner,2.0,Jeddah,Owned,Single,1,657,5,3,1,45.6,1,2,2,0,0,0,0,0,0
LN2024004119,CUS0004119,Personal Loan,2024-09-21,18400.0,24,22.26,957.0,3680.0,5,5,5,0,Current,43,Male,7641,Government,8.3,Dammam,Rented,Divorced,0,700,3,1,0,29.8,0,0,1,0,0,0,0,0,0
LN2024004120,CUS0004120,Auto Loan,2024-02-27,20100.0,48,16.68,577.0,4020.0,12,12,12,0,Current,47,Male,4228,Salaried,5.7,Riyadh,Rented,Married,3,645,5,2,0,27.2,0,1,1,0,0,0,0,0,0
LN2024004121,CUS0004121,Gold Loan,2024-08-08,6800.0,12,16.85,620.0,1360.0,6,6,6,0,Current,35,Male,4000,Self-Employed,25.8,Other,Family,Single,1,593,8,5,2,61.1,0,0,1,0,0,0,0,0,0
LN2024004122,CUS0004122,Auto Loan,2024-02-17,28600.0,48,17.46,832.0,5720.0,12,12,12,0,Current,41,Female,8400,Salaried,7.3,Jeddah,Owned,Single,0,736,8,5,0,40.5,1,2,2,0,0,0,0,0,0
LN2024004123,CUS0004123,Gold Loan,2024-03-31,23700.0,12,13.48,2122.0,4740.0,11,11,11,0,Current,49,Female,7722,Self-Employed,0.7,Riyadh,Rented,Married,0,727,8,6,0,46.1,1,2,4,0,0,0,0,0,0
LN2024004124,CUS0004124,Personal Loan,2024-06-03,12700.0,24,24.23,673.0,2540.0,8,8,8,0,Current,53,Female,4000,Self-Employed,0.6,Jeddah,Rented,Single,2,625,8,4,0,42.7,0,2,4,0,0,0,0,0,0
LN2024004125,CUS0004125,Consumer Durable,2024-09-26,3700.0,9,7.31,424.0,740.0,5,5,5,0,Current,35,Female,4000,Government,1.1,Dammam,Rented,Married,2,803,4,3,0,26.1,3,5,7,0,0,0,0,0,0
LN2024004126,CUS0004126,Gold Loan,2023-09-24,11600.0,6,15.0,2019.0,2320.0,17,6,6,0,Current,44,Male,4000,Self-Employed,0.5,Jeddah,Owned,Married,0,615,6,5,0,50.4,1,2,3,30,0,0,0,0,0
LN2024004127,CUS0004127,Consumer Durable,2024-03-02,3200.0,12,23.47,302.0,640.0,11,11,11,0,Current,44,Female,4000,Salaried,11.3,Jeddah,Owned,Married,0,650,8,5,0,43.0,0,0,3,0,0,0,0,0,0
LN2024004128,CUS0004128,Consumer Durable,2025-01-11,3500.0,6,22.6,622.0,700.0,1,1,1,0,Current,48,Female,4000,Salaried,3.5,Dammam,Family,Married,1,533,5,3,0,62.8,1,3,3,0,0,0,0,0,0
LN2024004129,CUS0004129,Consumer Durable,2023-11-08,7100.0,9,8.31,816.0,1420.0,15,9,9,0,Current,50,Female,4000,Salaried,3.4,Riyadh,Company Provided,Single,1,725,6,4,0,30.3,2,3,6,0,0,0,0,0,0
LN2024004130,CUS0004130,Personal Loan,2024-11-24,19000.0,48,20.41,582.0,3800.0,3,3,3,0,Current,54,Female,4504,Salaried,2.3,Jeddah,Rented,Married,4,638,3,1,0,53.4,3,6,10,0,0,0,0,0,0
LN2024004131,CUS0004131,Personal Loan,2024-06-30,20700.0,24,19.92,1053.0,4140.0,8,8,8,0,Current,37,Female,10285,Salaried,2.0,Dammam,Family,Divorced,2,710,9,4,0,27.7,3,3,4,0,0,0,0,0,0
LN2024004132,CUS0004132,Personal Loan,2024-01-04,56300.0,18,19.57,3635.0,11260.0,13,13,13,0,Current,50,Male,21895,Salaried,1.2,Riyadh,Rented,Married,3,683,12,9,1,18.6,1,3,3,30,0,0,0,0,0
LN2024004133,CUS0004133,Consumer Durable,2023-10-17,15400.0,18,16.09,969.0,3080.0,16,16,16,0,Current,44,Male,6680,Government,1.9,Jeddah,Family,Married,3,637,9,4,0,54.5,0,1,1,0,0,0,0,0,0
LN2024004134,CUS0004134,Gold Loan,2024-02-25,8200.0,12,17.64,750.0,2186.67,12,12,11,25,1-30 DPD,46,Male,4000,Self-Employed,4.2,Dammam,Family,Married,2,609,7,6,0,60.5,2,2,4,30,0,2,0,0,0
LN2024004135,CUS0004135,Consumer Durable,2024-04-18,8000.0,6,20.11,1413.0,1600.0,10,6,6,0,Current,51,Female,4000,Salaried,3.7,Riyadh,Owned,Single,4,665,5,2,0,55.4,0,1,1,0,0,0,0,0,0
LN2024004136,CUS0004136,Gold Loan,2024-03-06,10300.0,12,13.11,920.0,2060.0,11,11,11,0,Current,41,Male,4498,Government,1.6,Jeddah,Family,Married,1,651,6,3,1,42.2,1,2,2,0,0,0,0,0,0
